observation_id,identification_id,identification_uuid,identifier_user_id,identifier_login,created_at,taxon_id,taxon_rank,category,current,own_observation,vision,disagreement,previous_observation_taxon_id,current_taxon,hidden
277723724,625669820,b96d9785-d3b9-4780-b89d-f84679d02e4b,8263663,slayra,2025-05-03T12:09:31+01:00,55719,species,supporting,True,True,False,False,55719,True,False
277995621,625653914,c9457f1f-e1a3-4176-86ee-5b3730b76f74,4355453,juliamep,2025-05-03T12:22:01+02:00,49995,family,improving,True,True,True,,49995,False,False
277723724,625648651,0cc8e6cb-cf04-40a6-8c07-53f8d16d9e0f,7179915,sirhck,2025-05-03T11:07:51+01:00,55719,species,improving,True,False,True,False,52491,True,False
277978971,625627950,698fd959-79b7-49c6-9fcf-1a5f3227bce9,7179915,sirhck,2025-05-03T09:04:17+00:00,55719,species,supporting,True,False,False,False,55719,True,False
277978971,625622185,94dae36e-5aac-4691-a786-4a104e09eed3,981428,giulio345k6,2025-05-03T08:49:09+00:00,55719,species,improving,True,True,True,,55719,True,False
277934180,625524350,22ffbf7f-78f5-4452-957c-1e2b2ea69a42,1325759,nick_rogers,2025-05-03T04:07:53+00:00,341901,genus,leading,True,True,True,,341901,True,False
277857917,625368086,25dc36c9-03d7-47b6-8f6a-caa10a9803c0,6824234,mysteriouspotoo,2025-05-02T22:18:08+00:00,121991,tribe,improving,True,True,False,,121991,True,False
277733002,625126083,3e974fc0-0459-4f7d-81d8-96b7fba26d22,1802447,terecast,2025-05-02T11:01:50-04:00,1144252,species,improving,True,True,True,,1144252,True,False
277723724,625107357,82782fe5-7291-47d5-999d-1e604e460625,8263663,slayra,2025-05-02T15:28:14+01:00,52491,genus,improving,False,True,True,,52491,False,False
277713513,625087585,b4ae4a2a-eaf6-440b-b420-8b1a6157665a,2838254,chris4patches,2025-05-02T14:49:37+01:00,70405,species,improving,True,True,False,,70405,True,False
277541867,624733570,11d945dd-26bc-4ca6-b274-e7a2098230b9,747360,dhricenak,2025-05-01T19:22:23-04:00,126889,species,supporting,True,False,False,False,126889,True,False
277541867,624729529,a3b2e43c-39aa-47f7-95b0-6912a6f121ce,247924,fmmonk,2025-05-01T19:14:48-04:00,126889,species,improving,True,True,True,,126889,True,False
275619123,623949760,a9ce0f2f-0c2b-4e8c-887d-faad94e63231,960916,szucsich,2025-04-30T23:52:28+02:00,70415,species,supporting,True,False,False,False,70415,True,False
277044773,623803798,352e687f-c8dc-4a4a-b4a6-bdf0e91879d5,6400652,victorsh,2025-04-30T18:10:56+00:00,52482,species,supporting,True,False,False,False,52482,True,False
277044773,623726466,301099c2-6700-4770-bba2-ff213f5eb067,7179915,sirhck,2025-04-30T16:12:52+00:00,52482,species,supporting,True,False,False,False,52482,True,False
277044773,623713237,25e4959b-63a8-4d4a-9167-fd48c27c40df,5185459,patricklm35,2025-04-30T15:52:32+00:00,52482,species,improving,True,True,True,,52482,True,False
276982400,623579256,5b6af53b-dd36-4a64-9917-56e0ae01733c,7897411,altagray,2025-04-30T14:00:36+02:00,428771,species,improving,True,True,True,,428771,True,False
276790372,623186967,a2efd5ad-a628-43a5-8be4-49538ba65906,1976574,catherine_g,2025-04-29T17:59:25-05:00,203627,species,supporting,True,False,False,False,203627,True,False
276790372,623170505,72025a49-aa83-4646-bd5c-50f4176781b2,1677488,coreytcallaghan,2025-04-29T17:36:35-05:00,203627,species,improving,True,True,True,,203627,True,False
276517834,622629316,91c04106-641e-4650-abe8-f245045baa53,5427797,scro11ing,2025-04-29T10:30:12+00:00,70406,genus,improving,False,True,True,,70406,False,False
276508818,622613034,9676553f-6927-4937-9d60-088c7a65209c,5595830,pitichou,2025-04-29T09:46:53+00:00,49995,family,leading,True,True,False,,49995,True,False
276325895,622329832,da9581af-c3af-4730-9dc9-724b0630e794,2316454,mariaeduardaguimaraes,2025-04-28T23:09:19-03:00,186841,subfamily,leading,True,True,False,,186841,True,False
275917553,621837300,031a5088-fcb5-4f94-bd71-9ed7150b5262,1275073,larswillighagen,2025-04-28T18:17:59+00:00,210336,species,leading,True,True,True,,210336,True,False
275619123,621650440,f2f9295c-1b6b-486b-a629-c6ce88cb6522,460899,astmuc,2025-04-28T17:30:32+02:00,70415,species,improving,True,True,False,,52487,True,False
275619123,621499164,4348ee8f-8a6e-4086-a316-7b8ac4212ca4,460899,astmuc,2025-04-28T15:17:36+02:00,52487,genus,improving,False,True,True,,52487,False,False
275554975,621419796,0f082891-cbbc-42ca-9e92-d248b152942a,6225596,martin_sedlak,2025-04-28T13:45:46+02:00,486854,genus,leading,True,True,False,,486854,True,False
275387093,621223595,5b22cfc3-b2b5-4f68-9588-1b078f49bc18,2883211,rkl,2025-04-28T06:18:48+00:00,194786,species,supporting,True,False,False,False,194786,True,False
275387926,621208531,4bc077d6-8645-416f-ad6b-9556ffdb2faf,5492615,anna_k82,2025-04-28T05:53:22+00:00,52964,species,leading,True,True,True,,52964,False,False
275387093,621207203,4c85dff3-f7a3-4842-ae4f-ec6b6ad17153,4472993,jballam,2025-04-28T05:51:05+00:00,194786,species,improving,True,True,True,,194786,True,False
275171881,620900227,70d85b65-bb33-46cb-b9f7-a0a903a3cb2f,1163777,trinaroberts,2025-04-27T16:45:30-07:00,424821,species,supporting,True,False,False,False,424821,True,False
275171881,620895645,657db9b3-1f17-4ffc-995b-86eba76b4512,1151756,proullard,2025-04-27T16:40:51-07:00,424821,species,improving,True,True,True,,424821,True,False
275028836,620715814,804ec84a-0deb-41a2-a586-2e461500e957,6402003,tastyrna,2025-04-27T22:51:35+02:00,486881,species,improving,True,True,True,,486881,True,False
274729878,620690318,ab151690-b6ea-4c1f-899b-ea8885785008,1976574,catherine_g,2025-04-27T13:29:30-07:00,126889,species,improving,True,False,False,False,58753,True,False
275004172,620683085,f708d5b2-2e22-4fdc-82e6-4e27a250e541,299530,jensbokelaar,2025-04-27T22:23:32+02:00,883958,species,leading,True,True,False,,883958,True,False
274934289,620591106,a2c54027-cbd1-4d12-b53c-0789905fd234,9209536,micaela_taceo,2025-04-27T19:04:31+00:00,322891,genus,improving,True,True,False,,322891,False,False
274802538,620523863,3ac64ab6-8603-4ef8-ac92-86a29701bf9d,6535707,natalie_morley,2025-04-27T18:06:22+00:00,52490,species,supporting,True,True,False,False,52491,True,False
274858828,620516759,b170edd4-f8d7-463e-8f0c-c358370b4abe,1853409,ophrys,2025-04-27T19:00:16+01:00,334407,species,supporting,True,False,False,False,334407,True,False
274858828,620516007,ba2a4fce-863c-454b-bedd-89047839ddb7,2883211,rkl,2025-04-27T18:59:37+01:00,334407,species,improving,True,False,False,False,121357,True,False
274802538,620511650,1a587482-842d-4fcf-b5c6-8f2c121a8259,1791447,acclivity,2025-04-27T17:56:06+00:00,52490,species,improving,True,False,False,True,55719,True,False
274833755,620511047,48157e1e-b511-4cae-9892-8811f5707e08,7179915,sirhck,2025-04-27T17:55:34+00:00,486706,species,supporting,True,False,False,False,486706,True,False
274858828,620490720,675983a1-2bc8-4cef-967e-bc9886de7072,2297922,hootinghoopoe,2025-04-27T18:37:45+01:00,121357,genus,improving,True,True,True,,121357,False,False
274843237,620471124,6cc98c54-db1d-4f1e-b999-5bbc81e83d3b,8827996,watergodnature,2025-04-27T17:19:01+00:00,479803,species,leading,True,True,True,,479803,True,False
274833755,620459323,8d60af28-1320-4655-a836-d500f922663f,9071855,barbarella73,2025-04-27T17:08:05+00:00,486706,species,improving,True,True,False,,486706,True,False
274802538,620417581,05d9b0e2-bcec-4840-a45e-36161e295516,6535707,natalie_morley,2025-04-27T16:31:20+00:00,55719,species,maverick,False,True,True,,55719,False,False
274784638,620394500,08b398ab-6faf-498c-9d35-49c3ec6ee292,975927,jwmaritime,2025-04-27T09:10:04-07:00,121991,tribe,improving,True,True,True,,121991,True,False
274729878,620326560,a4a3d9db-0670-450d-acf0-6ae067da3267,2291474,nickajacket,2025-04-27T08:07:43-07:00,58753,genus,improving,True,True,True,,58753,False,False
274491442,620011052,3888ab91-d78b-42ea-8a27-87a4ca9a4045,1972099,anaarenaria,2025-04-27T08:20:27+00:00,121991,tribe,improving,True,True,True,,121991,False,False
274426002,619928880,caabe60d-bfe9-43ca-bc0a-507d62b28381,7179915,sirhck,2025-04-27T06:05:57+00:00,486706,species,supporting,True,False,False,False,486706,True,False
274426002,619905145,6a91a9c5-4d71-425b-a191-99f7b1b76b8f,7020687,odgaard369,2025-04-27T05:25:52+00:00,486706,species,improving,True,True,True,,486706,True,False
274167599,619669301,43ac578c-f38b-4146-8b20-6046a4a6d056,5521474,chaym_turak,2025-04-27T03:35:59+03:00,145540,species,supporting,True,False,False,False,145540,True,False
274167599,619515418,0df98b21-7d1e-4de9-9329-6a209f303a18,5068998,kbraitamaral,2025-04-27T00:41:10+03:00,145540,species,improving,True,True,True,,,True,False
273977038,619506503,d67d6580-adcb-4b26-84aa-8cf76477f337,1976574,catherine_g,2025-04-26T16:32:19-05:00,118968,species,supporting,True,False,False,False,118968,True,False
274113441,619496603,276c8c8c-00d9-4862-997c-ebc526dc108b,1976574,catherine_g,2025-04-26T14:22:42-07:00,58752,species,supporting,True,False,False,False,58752,True,False
274113441,619437777,811e60c0-3867-43b8-925b-a6f31274819c,2450426,mo-no,2025-04-26T13:23:59-07:00,58752,species,improving,True,True,True,,58752,True,False
274060998,619398524,88a9938a-477d-476b-b9d0-482982dd3f8e,1163777,trinaroberts,2025-04-26T12:44:13-07:00,145436,species,supporting,True,False,False,False,145436,True,False
274060998,619366317,3619b230-31f6-4f57-b6c4-8507c717b19b,3391537,afaningita,2025-04-26T12:12:20-07:00,145436,species,improving,True,True,True,,145436,True,False
273977038,619255893,ff938c47-ebc1-40cc-85f3-da56f9733a34,8510,stonebird,2025-04-26T12:23:49-05:00,118968,species,improving,True,True,False,,118968,True,False
273923562,619185624,160c74bf-040d-449f-ba56-695606ccf0f6,9210251,geraldine31693,2025-04-26T16:16:13+00:00,52491,genus,leading,True,True,False,,52491,True,False
273802438,619092189,16e49f17-ec19-4d01-a10d-877b5015e97d,7679729,hellviskamacaro,2025-04-26T10:20:27-04:00,49995,family,leading,True,False,False,,,True,False
273811017,619050178,8ca32079-c8b9-40c3-9fcd-ec5a8b4d02e7,5460775,rhodygeorge,2025-04-26T13:33:06+00:00,1144218,species,leading,True,True,True,,1144218,True,False
273587974,618737932,5bd42436-6aaf-4bc0-af17-569988f9e49d,724922,kobori,2025-04-26T13:23:39+09:00,69190,species,leading,True,True,True,,69190,True,False
273238378,618226851,4b210849-87ed-4f11-89ce-ec8293992d21,3827798,halinaa,2025-04-25T17:29:29+00:00,1144236,species,leading,True,True,False,,1144236,True,False
288234453,865862158,62da827c-8e9c-49cd-b37c-76242cfe1263,3565390,matthewvosper,2026-08-06T19:08:13+00:00,486711,species,supporting,True,False,False,False,486711,True,False
293688489,815644226,cb85c80a-550a-41c3-b810-614a9e07d0bb,8204969,adam_leigh_,2026-05-20T23:50:57+01:00,70147,species,leading,True,False,False,False,520021,True,False
286313759,814042547,c3fc4469-3024-4351-b0c9-5f07f64ad4d6,7179915,sirhck,2026-05-18T11:24:39+00:00,338192,species,leading,True,False,True,False,145541,True,False
293907587,802868291,4850e7ea-9807-4684-8eb3-5927e08525b4,1163777,trinaroberts,2026-05-01T21:08:45-07:00,119997,genus,improving,True,False,False,True,791267,True,False
292932112,794773916,64ce4d3e-4220-483c-8098-ba4b89ac72ba,3698182,radvile_rimgaile-voicik,2026-04-24T03:19:59+00:00,70406,genus,supporting,True,True,False,False,70406,True,False
291763616,789204717,ce34a977-4b88-449b-9167-e802cc56fa0d,3565390,matthewvosper,2026-04-14T19:51:37+00:00,324344,species,leading,True,False,False,True,70405,False,False
291314580,785966444,ff94d7fb-10e0-4d3f-bb70-dc6fc0eaf750,9417113,alansch0,2026-04-08T19:00:45+00:00,118968,species,supporting,True,False,False,False,118968,True,False
292932112,783179719,71b99af6-21de-4c5b-a7a9-bb21f2cf7f3d,3565390,matthewvosper,2026-04-03T15:29:26+00:00,70406,genus,improving,True,False,False,True,324344,True,False
290206617,774140219,ccef4456-3701-4b96-8899-686ac923ff8d,8698367,yanamanion,2026-03-15T08:31:20+05:00,125659,species,leading,True,False,True,False,47822,True,False
284501321,772507398,10ba0615-6242-416f-ad94-aa4984b1841c,8492740,bartusiakp,2026-03-11T09:10:37+00:00,321476,genus,supporting,True,True,False,False,321476,True,False
286593165,761144594,be4789bf-b0fb-4f6f-b232-9a0cc5071efe,7463119,kristianoevrum,2026-02-12T20:58:22+01:00,70213,genus,supporting,True,False,False,False,70213,True,False
284773792,756693091,7e5ffc33-1164-4b7c-93d1-4ebb11b5f0ae,8492342,marcinpisula,2026-01-31T20:25:37+01:00,486737,species,supporting,True,True,False,False,121991,True,False
288722171,756517719,64e29c72-baab-455e-b8d9-2b17da993e48,7877382,ternoise,2026-01-31T09:01:24+01:00,52489,genus,supporting,True,True,False,False,52489,True,False
285550810,756514999,608c2865-84a3-4211-b2e9-e067433610f5,3565390,matthewvosper,2026-01-31T07:47:04+00:00,52964,species,supporting,True,False,False,False,52964,True,False
293688489,754534362,4918e5a6-90b9-45ad-aa06-7cae344064ab,3565390,matthewvosper,2026-01-25T22:55:14+00:00,520021,subtribe,improving,True,False,False,False,49995,False,False
285756633,753644976,5151bb10-680d-4f85-9a73-0d91c8d3be07,7463119,kristianoevrum,2026-01-23T18:43:20+01:00,62455,genus,leading,True,False,False,False,121991,True,False
293688489,752993292,b4f44da7-874b-4ddb-b8bf-3bb2de839555,179567,janmar,2026-01-21T20:40:17+00:00,49995,family,improving,True,False,False,False,184884,False,False
288722171,752857354,e6dbd92a-fa6e-4c30-bfce-b442d6e120d9,3565390,matthewvosper,2026-01-21T13:12:04+01:00,52489,genus,improving,True,False,False,True,52488,True,False
290102522,751500827,936458f8-7ad2-44e8-a60c-1d6103615834,3565390,matthewvosper,2026-01-17T22:17:02+00:00,52489,genus,supporting,True,False,False,False,52489,True,False
284773792,751392730,8322830f-4d8a-4a8f-bf7b-3506a792b890,7463119,kristianoevrum,2026-01-17T17:59:35+01:00,486737,species,improving,True,False,False,True,62454,True,False
284343688,751303202,882d0566-34ef-43a3-8d3d-f314c30d9469,3565390,matthewvosper,2026-01-17T10:56:43+00:00,52489,genus,supporting,True,False,False,False,52489,True,False
288234453,750984936,e8fe3687-06c5-438c-89d2-7e16dce320dd,7179915,sirhck,2026-01-16T14:18:18+00:00,486711,species,improving,True,False,True,False,49995,True,False
288473417,749843188,c12421f5-5cea-4ec9-a8e8-566957dcc741,7179915,sirhck,2026-01-13T09:42:51+00:00,355014,species,supporting,True,False,False,False,355014,True,False
286761952,745534729,3e7c12c9-7cae-47fd-8ac3-f3545cb8996f,7179915,sirhck,2026-01-02T12:30:27+00:00,194786,species,supporting,True,False,False,False,194786,True,False
292949965,738847475,8a87ab28-1abc-4ee5-8c3c-bce509fccddf,1922575,gerrit_oehm,2025-12-16T14:36:02+01:00,311431,genus,supporting,True,False,False,False,311431,True,False
287405423,728453905,225b633c-2cc5-4a5b-918a-7b93e98a7d61,1976574,catherine_g,2025-11-20T11:01:48-06:00,320786,species,supporting,True,False,False,False,320786,True,False
289446256,719494851,8174ff3e-d873-461d-8d3c-8bd6048ab43c,1922575,gerrit_oehm,2025-10-30T14:53:28+01:00,52233,genus,supporting,True,False,False,False,52233,True,False
293552064,715879653,b109e400-1d2f-4d7d-b759-087d469a9c76,4472993,jballam,2025-10-22T17:22:18+01:00,334407,species,supporting,True,False,False,False,334407,True,False
283845245,712106570,a0e16608-be4e-4e2f-9ee7-ea88738211bb,7179915,sirhck,2025-10-14T10:22:50+00:00,55719,species,supporting,True,False,False,False,55719,True,False
293552064,707119828,57ccaca1-fdac-4d9d-8e04-2241d7d069d7,3565390,matthewvosper,2025-10-03T19:35:32+01:00,334407,species,improving,True,False,False,False,121357,True,False
292779302,697202010,d657a3ce-c704-4a74-8ce2-35d19b2ed3b4,7128056,robert_thibault,2025-09-13T18:40:52-04:00,153418,genus,supporting,True,True,False,False,488420,True,False
292779302,697198463,d574e4a2-6d75-4f2a-8322-57de4b77e2c6,1163777,trinaroberts,2025-09-13T18:32:51-04:00,153418,genus,improving,True,False,False,True,486881,True,False
292217468,694594147,0b68a697-6329-41b8-83b7-dcf0eeef4def,191857,johnklymko,2025-09-08T12:58:33-03:00,126889,species,supporting,True,False,False,False,126889,True,False
289010143,693588701,5f1b7b28-a73b-4e4d-96e0-e13df900c59e,1922575,gerrit_oehm,2025-09-06T20:21:02+02:00,70406,genus,leading,True,False,False,False,49995,True,False
292441620,676257689,0eb928f2-aceb-499f-b699-b0017a657c2b,1922575,gerrit_oehm,2025-08-04T12:30:39+02:00,121991,tribe,improving,True,False,False,False,52482,False,False
288472814,669229312,f2011840-b8d9-429b-9984-686c3beca09b,1922575,gerrit_oehm,2025-07-22T13:35:54+00:00,194786,species,supporting,True,False,False,False,194786,True,False
284774913,667667634,0be96a71-ed2e-4738-b1fb-1297004567bb,3565390,matthewvosper,2025-07-19T22:00:16+00:00,52487,genus,supporting,True,False,False,False,52487,True,False
285642403,661471761,e5d0dca1-e60c-4851-a882-fac6149e3214,8405138,nguyenlinhquang,2025-07-08T14:47:25+09:00,52486,species,supporting,True,False,False,False,52486,True,False
287548706,659604168,c35eef4f-12d2-4bc2-b426-1fef98c91da1,3565390,matthewvosper,2025-07-04T20:17:42+00:00,62455,genus,supporting,True,False,False,False,62455,True,False
294100738,657796993,2ddf7e73-ace0-425a-9452-27898b67d519,8385946,valternrmedeiros,2025-07-01T09:09:03+00:00,52964,species,supporting,True,False,False,False,52964,True,False
294100738,657777644,8830da9d-af56-45ae-b982-12a48ee10eb1,396990,kostaszontanos,2025-07-01T08:11:36+00:00,52964,species,supporting,True,False,False,False,52964,True,False
294042732,657519926,d30f2c80-48eb-4cfb-b002-acf6e83d5e15,1922575,gerrit_oehm,2025-06-30T22:11:10+02:00,55719,species,supporting,True,False,False,False,55719,True,False
294100738,657442811,87499778-1154-4d25-a819-589db3172e66,7377105,gerunstaldio,2025-06-30T17:32:27+00:00,52964,species,improving,True,True,True,,52964,True,False
294042732,657330210,ffecfbf7-7a49-4b24-97c1-729ef900d380,4985479,zoologischerarne,2025-06-30T15:45:54+02:00,55719,species,improving,True,True,True,,55719,True,False
290102522,657237960,f8ab2b1d-f3aa-4c9b-8fe1-93422109f9ee,1922575,gerrit_oehm,2025-06-30T09:26:32+00:00,52489,genus,improving,True,False,False,True,52488,True,False
293907587,657050212,d47a7002-5601-4689-8f73-62a09f2bb68f,66671,robtonus,2025-06-29T16:58:59-07:00,791267,species,leading,True,True,True,,791267,False,False
293421307,656742010,4f8580c7-e8b2-47a0-aef1-3b8a20c59231,723565,heatherholm,2025-06-29T08:23:09-05:00,1352005,complex,supporting,True,True,False,False,1352005,True,False
293688489,656674450,9a5e93c8-7544-4f3a-aa39-1f7b6513d1a9,1551032,plea84,2025-06-29T11:28:31+01:00,184884,subclass,improving,True,True,False,,184884,False,False
293552064,656638044,60ca5898-9635-41c7-90d7-ed3d409600d2,3916,sandyrae,2025-06-29T09:30:51+01:00,121357,genus,improving,True,False,True,False,49995,False,False
293421307,656578573,a894f394-bca7-450a-969d-e042a9f4be24,3893279,morcutt,2025-06-28T23:53:47-05:00,1352005,complex,improving,True,False,True,False,49995,True,False
293552064,656438351,c4739a92-d588-40e5-848e-0dc7dfb84e2a,4101585,jpegorino,2025-06-29T00:52:13+01:00,49995,family,improving,True,True,False,,49995,False,False
293364261,656349401,7f0dab69-4502-4397-b2e8-27f8b7faf9ae,3565390,matthewvosper,2025-06-28T20:24:20+00:00,70190,species,supporting,True,False,False,False,70190,True,False
293421307,656221909,6dd10e4d-1037-4d0d-9a9f-9ae489abf4d3,723565,heatherholm,2025-06-28T10:56:17-05:00,49995,family,improving,False,True,True,,49995,False,False
293364261,656126151,151226e2-27df-4ff5-98df-bf580ac71b7f,5897725,sugarsnap_t,2025-06-28T12:17:44+00:00,70190,species,improving,True,True,False,,70190,True,False
287869205,655813384,36797f73-c450-4a9c-9a94-a5acb217865c,3565390,matthewvosper,2025-06-27T19:56:59+00:00,52489,genus,supporting,True,False,False,False,52489,True,False
292992935,655463352,2bbdba66-5ac4-4a55-9490-9c6538920ac7,7179915,sirhck,2025-06-27T03:25:47+00:00,52964,species,supporting,True,False,False,False,52964,True,False
292992935,655358011,98977aa4-0f97-4272-bb81-a1246a080f34,4847520,serycherny,2025-06-26T22:57:05+00:00,52964,species,improving,True,True,True,,52964,True,False
292949965,655265363,f83629a9-a207-456c-8dc7-90322118f02b,6114828,gijsroaming,2025-06-26T21:34:33+02:00,311431,genus,improving,True,True,False,,311431,True,False
292932112,655228127,68c86d1e-8bd3-40d5-8f33-13e65b0cf1a6,3698182,radvile_rimgaile-voicik,2025-06-26T18:20:55+00:00,324344,species,leading,False,True,True,,324344,False,False
292706408,655015162,bcc48141-555f-4cb5-817a-9052bbdbc207,396990,kostaszontanos,2025-06-26T12:13:12+03:00,467075,form,leading,True,False,False,False,61857,False,False
292801028,654959648,5e858021-c245-4008-a977-40adb6da096a,5550937,muyaocraft,2025-06-26T05:26:15+00:00,52483,genus,leading,True,True,True,,52483,True,False
292760232,654936135,7e6c7f9c-28c9-4355-8827-8bc9be3c6a23,1163777,trinaroberts,2025-06-25T20:55:52-07:00,121357,genus,supporting,True,False,False,False,121357,True,False
292780385,654930604,6874086c-3fb0-4392-a458-c62e720a3d61,5167516,muddphoto,2025-06-25T20:36:48-07:00,179752,species,supporting,True,True,False,False,179752,True,False
292760232,654929181,b1a90d3c-b7fe-460c-8fe1-9c32a1ef055b,298979,akilee,2025-06-25T20:31:26-07:00,121357,genus,supporting,True,True,False,False,186841,True,False
292780385,654918016,1e211aef-c4cf-440a-aa40-df229566e3e0,1976574,catherine_g,2025-06-25T19:55:53-07:00,179752,species,improving,True,False,False,False,128846,True,False
292760232,654916424,99d819ab-5fb1-4610-bbf9-3fa0c1d1e0f2,1976574,catherine_g,2025-06-25T19:50:29-07:00,121357,genus,improving,True,False,False,True,324344,True,False
292780385,654916390,644943ab-6eae-4358-8492-0dada0930213,5167516,muddphoto,2025-06-25T19:50:25-07:00,128846,genus,improving,False,True,True,,128846,False,False
292779302,654914658,f82aafb6-4fb7-4d70-922e-64696fe7e1c2,7128056,robert_thibault,2025-06-25T22:44:37-04:00,486881,species,maverick,False,True,True,,,False,False
292760232,654874992,35521999-2b06-4e0c-8dc9-be4b96aa3ce5,298979,akilee,2025-06-25T17:53:28-07:00,324344,species,maverick,False,True,True,,324344,False,False
292706408,654767184,f339021c-21ce-4167-8c6e-3282012a7472,7059974,ericasarney,2025-06-25T23:27:38+03:00,61857,species,improving,True,True,True,,61857,True,False
292577988,654516325,39361dcf-2785-4b59-a9db-b9ca13fdb46e,2815061,aworsey,2025-06-25T10:04:50+00:00,52482,species,supporting,True,False,False,False,52482,True,False
292577988,654515513,90342e81-955d-4951-9c8e-97d50cce2d96,2247839,jehnaturetherapy,2025-06-25T10:01:18+00:00,52482,species,improving,True,True,True,,52482,True,False
292379768,654428083,468774c2-b5a5-434d-a932-e637cc02f88f,1163777,trinaroberts,2025-06-24T21:17:28-07:00,126889,species,supporting,True,False,False,False,126889,True,False
292441620,654243410,07f906dc-37a3-4401-b723-a82e8b806399,4946499,puntolino,2025-06-24T22:06:47+02:00,52482,species,leading,True,True,True,,52482,True,False
292379768,654216339,89da796c-dc9f-4f69-944c-b80d069343a7,1976574,catherine_g,2025-06-24T12:07:00-07:00,126889,species,improving,True,False,False,False,58753,True,False
292379768,654125030,5757d4a0-4d26-4716-9933-4a3f6a9a4377,9468753,marielygarza123,2025-06-24T08:49:42-07:00,58753,genus,improving,True,True,True,,58753,False,False
292343228,654102701,d35937e8-d46a-4c6d-b0d0-f4a08c59ce31,1976574,catherine_g,2025-06-24T10:04:56-05:00,126889,species,supporting,True,False,False,False,126889,True,False
292343228,654049379,0a1372ab-4d39-46df-97e3-1aa9082440b8,8205290,suzulys,2025-06-24T08:09:12-05:00,126889,species,improving,True,True,True,,126889,True,False
292217468,653808917,7ea765b6-9c2b-4dfb-bb61-19e2d3487075,1976574,catherine_g,2025-06-23T21:01:29-03:00,126889,species,supporting,True,False,False,False,126889,True,False
292217468,653795899,c748afbc-7325-4026-bb08-f5f0b43efa99,2494062,erikoid,2025-06-23T20:22:52-03:00,126889,species,improving,True,True,True,,126889,True,False
291890451,653144164,77c8a6f0-23bc-428a-ae71-f66d3da2d5ef,7179915,sirhck,2025-06-22T20:23:25+00:00,447126,species,supporting,True,False,False,False,447126,True,False
291890451,653134683,9b69ff11-92d8-4ff2-84ed-1339f3dc170a,4104764,petteri_makela,2025-06-22T20:04:38+00:00,447126,species,improving,True,True,False,,447126,True,False
291614493,653118858,437c513e-8b68-43bd-bf98-7a48bc74df18,9185696,pfuchsman,2025-06-22T19:38:45+00:00,963010,complex,supporting,True,True,False,False,963010,True,False
291614493,653104854,5f1c680d-e53c-41a7-a81b-2ec1d630f2fa,9398275,cbcnpt,2025-06-22T19:16:14+00:00,963010,complex,supporting,True,False,False,False,121991,True,False
291763616,652900653,497880f2-f1b1-40d8-b8cd-62a94765af57,5133309,samuel-iglesias,2025-06-22T12:55:24+00:00,70405,species,leading,True,True,True,,70405,False,False
291614493,652733451,846f4a6b-29b6-4270-ab44-78af025752bf,1163777,trinaroberts,2025-06-22T04:39:10+00:00,963010,complex,supporting,True,False,False,False,121991,True,False
291614493,652704731,93782580-9b02-44c9-8445-7f2243680f42,1976574,catherine_g,2025-06-22T03:07:56+00:00,963010,complex,improving,True,False,False,True,52489,True,False
291614493,652605691,7b1a1341-d2c6-4fbf-a6b1-e87066ed92ae,9185696,pfuchsman,2025-06-21T22:25:31+00:00,52489,genus,maverick,False,True,False,,52489,False,False
291314580,652533823,a6e01e7e-cf82-4ecc-b3ce-b32c3b316cd2,1976574,catherine_g,2025-06-21T19:52:44+00:00,118968,species,improving,True,False,False,False,121991,True,False
291480994,652398505,c8ceb6a4-a197-492b-9cc0-2fcc70faa17a,2883211,rkl,2025-06-21T16:09:25+01:00,210336,species,supporting,True,False,False,False,210336,True,False
291488890,652394532,db7c10a7-9b51-420d-8878-515d3f391fbe,9168036,halabala,2025-06-21T15:00:40+00:00,52491,genus,leading,True,True,False,,52491,True,False
291480994,652381782,8a5be00b-4084-4df4-bb7a-8a697c03b5b1,1898529,bcubed22,2025-06-21T15:32:07+01:00,210336,species,improving,True,True,True,,210336,True,False
291465387,652355563,01e389cb-acfe-4932-b8fa-025a4957de20,7153196,sashavassilieva,2025-06-21T13:31:33+00:00,70148,genus,leading,True,True,True,,70148,True,False
284912497,652320757,ac2934d7-cdf9-43c4-b26a-565292ee809b,3565390,matthewvosper,2025-06-21T11:54:06+00:00,52490,species,supporting,True,False,False,False,52490,True,False
291437224,652306319,7ea91393-c94c-4e84-92f9-161889866aec,9060366,inver_g6,2025-06-21T08:05:15-03:00,121991,tribe,leading,True,True,False,,121991,True,False
291314580,652075998,81b12768-69a3-4094-93b5-17135ceb4a18,288282,restringham,2025-06-20T21:48:47+00:00,121991,tribe,improving,True,True,True,,121991,False,False
289817289,652011867,7ca72cad-4661-4e54-b6f0-b9ad3aeade3a,3760696,snakeshead,2025-06-20T21:21:12+02:00,52482,species,supporting,True,False,False,False,52482,True,False
291257627,651974770,a5b8903d-bb15-4915-9206-66d40c5722d8,4717588,janbecker,2025-06-20T17:52:09+00:00,326181,subfamily,leading,True,True,True,,326181,True,False
290871721,651252196,249d075d-7997-4e97-aed2-836e85e2888c,396990,kostaszontanos,2025-06-19T11:41:57+03:00,52482,species,supporting,True,False,False,False,52482,True,False
290869846,651238738,35a4c5d2-5842-4a0f-ac6f-1546b2cc793a,4472993,jballam,2025-06-19T08:51:05+01:00,52482,species,supporting,True,False,False,False,52482,True,False
